ind,X,Y,Z,Vol,Zone,Phase,In
i2089,14.20346676,37.33463871,118.575,12.97702673,C,a,0
i2090,8.050456848,40.85810945,118.575,2.042849168,C,a,0
i2091,12.65496809,40.85810945,118.575,4.595292932,C,a,0
i2092,15.84246809,39.65887408,118.575,3.350758391,C,a,0
i2093,6.633445611,39.58878394,118.575,3.266333476,C,a,0
i2094,9.467468085,39.86310945,118.575,5.348560558,C,a,0
i2095,4.967468085,-7.516890549,118.575,12.25411449,C,a,0
i2096,14.04246809,-7.516890549,118.575,12.48387913,C,a,0
i2097,-8.680531915,5.909638709,118.575,5.98289119,C,a,0
i2098,-8.680531915,-3.26556437,118.575,6.234753723,C,a,0
i2099,15.29246809,44.38406947,118.575,3.276173549,C,a,0
i2100,-7.880531915,-3.090361291,118.7425,6.341864661,C,a,0
i2101,-6.680531915,-3.089861291,118.7425,6.341864661,C,a,0
i2102,-5.480531915,-3.089861291,118.7425,6.341864661,C,a,0
i2103,-4.280531915,-3.089361291,118.7425,6.341864661,C,a,0
i2104,-3.080531915,-3.089361291,118.7425,6.341864661,C,a,0
i2105,-1.880531915,-3.088861291,118.7425,6.341864661,C,a,0
i2106,-0.680531915,-3.088861291,118.7425,6.341864661,C,a,0
i2107,0.519468085,-3.088361291,118.7425,6.341864661,C,a,0
i2108,1.719468085,-3.088361291,118.7425,6.341864661,C,a,0
i2109,2.919468085,-3.087861291,118.7425,6.341864661,C,a,0
i2110,4.119468085,-3.087861291,118.7425,6.341864661,C,a,0
i2111,5.319468085,-3.087361291,118.7425,6.341864661,C,a,0
i2112,6.519468085,-3.087361291,118.7425,6.341864661,C,a,0
i2113,7.719468085,-3.086861291,118.7425,6.341864661,C,a,0
i2114,8.919468085,-3.086861291,118.7425,6.341864661,C,a,0
i2115,10.11946809,-3.086361291,118.7425,6.341864661,C,a,0
i2116,11.31946809,-3.086361291,118.7425,6.341864661,C,a,0
i2117,12.51946809,-3.085861291,118.7425,6.341864661,C,a,0
i2118,13.71946809,-3.085861291,118.7425,6.341864661,C,a,0
i2119,14.91946809,-3.085361291,118.7425,6.341864661,C,a,0
i2120,16.11946809,-3.085361291,118.7425,6.341864661,C,a,0
i2121,17.31946809,-3.084861291,118.7425,6.341864661,C,a,0
i2122,18.16946809,-3.084861291,118.7425,2.642125242,C,a,0
i2123,-4.103031915,28.40963871,118.575,14.695927,C,a,0
i2124,5.051968085,28.40810945,118.575,14.695927,C,a,0
i2125,14.04926809,28.40810945,118.575,14.695927,C,a,0
i2126,-4.028031915,19.40963871,118.575,14.96623835,C,a,0
i2127,5.021968085,19.40810945,118.575,14.76801003,C,a,0
i2128,14.04926809,19.40810945,118.575,14.695927,C,a,0
i2129,-3.930531915,10.40963871,118.575,15.3104348,C,a,0
i2130,5.053968085,10.40810945,118.575,14.695927,C,a,0
i2131,14.05126809,10.40810945,118.575,14.695927,C,a,0
i2132,-8.680531915,14.90580945,118.575,5.98289119,C,a,0
i2133,18.61946809,14.90580945,118.575,5.98289119,C,a,0
i2134,18.61937907,5.904638709,118.575,5.98289119,C,a,0
i2135,-7.880531915,5.910138709,118.7425,6.341864661,C,a,0
i2136,-6.680531915,5.910638709,118.7425,6.341864661,C,a,0
i2137,-5.480531915,5.910638709,118.7425,6.341864661,C,a,0
i2138,-4.280531915,5.911138709,118.7425,6.341864661,C,a,0
i2139,-3.080531915,5.911138709,118.7425,6.341864661,C,a,0
i2140,-1.880531915,5.911638709,118.7425,6.341864661,C,a,0
i2141,-0.680531915,5.911638709,118.7425,6.341864661,C,a,0
i2142,0.519468085,5.911888709,118.7425,6.341864661,C,a,0
i2143,1.719468085,5.912138709,118.7425,6.341864661,C,a,0
i2144,2.919468085,5.912638709,118.7425,6.341864661,C,a,0
i2145,4.119468085,5.912638709,118.7425,6.341864661,C,a,0
i2146,5.319468085,5.913138709,118.7425,6.341864661,C,a,0
i2147,6.519468085,5.913138709,118.7425,6.341864661,C,a,0
i2148,7.719468085,5.913638709,118.7425,6.341864661,C,a,0
i2149,8.919468085,5.913638709,118.7425,6.341864661,C,a,0
i2150,10.11946809,5.914138709,118.7425,6.341864661,C,a,0
i2151,11.31946809,5.914138709,118.7425,6.341864661,C,a,0
i2152,12.51946809,5.914638709,118.7425,6.341864661,C,a,0
i2153,13.71946809,5.914638709,118.7425,6.341864661,C,a,0
i2154,14.91946809,5.915138709,118.7425,6.341864661,C,a,0
i2155,16.11946809,5.915138709,118.7425,6.341864661,C,a,0
i2156,17.31946809,5.915638709,118.7425,6.341864661,C,a,0
i2157,18.16946809,5.915638709,118.7425,2.642125242,C,a,0
i2158,-8.680531915,23.90830945,118.575,5.98289119,C,a,0
i2159,18.61937907,23.90330945,118.575,5.98289119,C,a,0
i2160,-7.880531915,23.90880945,118.7425,6.341864661,C,a,0
i2161,-6.680531915,23.90930945,118.7425,6.341864661,C,a,0
i2162,-5.480531915,23.90930945,118.7425,6.341864661,C,a,0
i2163,-4.280531915,23.90980945,118.7425,6.341864661,C,a,0
i2164,-3.080531915,23.90980945,118.7425,6.341864661,C,a,0
i2165,-1.880531915,23.91030945,118.7425,6.341864661,C,a,0
i2166,-0.680531915,23.91030945,118.7425,6.341864661,C,a,0
i2167,0.519468085,23.91055945,118.7425,6.342628741,C,a,0
i2168,1.719468085,23.91080945,118.7425,6.341864661,C,a,0
i2169,2.919468085,19.75918445,118.7425,12.68697666,C,a,0
i2170,4.119468085,23.91105945,118.7425,6.342246701,C,a,0
i2171,5.319468085,19.75930945,118.7425,12.68754972,C,a,0
i2172,6.519468085,23.91130945,118.7425,6.342628741,C,a,0
i2173,7.719468085,19.75918445,118.7425,12.68850482,C,a,0
i2174,8.919468085,23.91155945,118.7425,6.343010781,C,a,0
i2175,10.11946809,19.75580945,118.7425,12.69442644,C,a,0
i2176,11.31946809,23.91280945,118.7425,6.341864661,C,a,0
i2177,12.51946809,23.91330945,118.7425,6.341864661,C,a,0
i2178,13.71946809,23.91330945,118.7425,6.341864661,C,a,0
i2179,14.91946809,23.91380945,118.7425,6.341864661,C,a,0
i2180,16.11946809,23.91380945,118.7425,6.341864661,C,a,0
i2181,17.31946809,23.91430945,118.7425,6.341864661,C,a,0
i2182,18.16946809,23.91430945,118.7425,2.642125242,C,a,0
i2183,-7.882531915,14.90548019,118.7425,6.341864661,C,a,0
i2184,-6.682531915,14.90598019,118.7425,6.341864661,C,a,0
i2185,-5.482531915,14.90598019,118.7425,6.341864661,C,a,0
i2186,-4.282531915,14.90648019,118.7425,6.341864661,C,a,0
i2187,-3.082531915,14.90648019,118.7425,6.341864661,C,a,0
i2188,-1.882531915,14.90698019,118.7425,6.341864661,C,a,0
i2189,-0.682531915,14.90698019,118.7425,6.341864661,C,a,0
i2190,11.61946809,14.90430945,118.7425,6.341864661,C,a,0
i2191,12.81946809,14.90480945,118.7425,6.341864661,C,a,0
i2192,14.01946809,14.90480945,118.7425,6.341864661,C,a,0
i2193,15.21946809,14.90530945,118.7425,6.341864661,C,a,0
i2194,16.41946809,14.90530945,118.7425,6.341864661,C,a,0
i2195,17.61946809,14.90580945,118.7425,6.341864661,C,a,0
i2196,-8.682531915,32.90648019,118.575,5.98289119,C,a,0
i2197,18.61737907,32.90148019,118.575,5.98289119,C,a,0
i2198,-7.882531915,32.90698019,118.7425,6.341864661,C,a,0
i2199,-6.682531915,32.90748019,118.7425,6.341864661,C,a,0
i2200,-5.482531915,32.90748019,118.7425,6.341864661,C,a,0
i2201,-4.282531915,32.90798019,118.7425,6.341864661,C,a,0
i2202,-3.082531915,32.90798019,118.7425,6.341864661,C,a,0
i2203,-1.882531915,32.90848019,118.7425,6.341864661,C,a,0
i2204,-0.682531915,32.90848019,118.7425,6.341864661,C,a,0
i2205,0.517468085,32.90898019,118.7425,6.341864661,C,a,0
i2206,1.717468085,32.90898019,118.7425,6.341864661,C,a,0
i2207,2.917468085,32.90948019,118.7425,6.341864661,C,a,0
i2208,4.117468085,32.90948019,118.7425,6.341864661,C,a,0
i2209,5.317468085,32.90998019,118.7425,6.341864661,C,a,0
i2210,6.517468085,32.90998019,118.7425,6.341864661,C,a,0
i2211,7.717468085,32.91048019,118.7425,6.341864661,C,a,0
i2212,8.917468085,32.91048019,118.7425,6.341864661,C,a,0
i2213,10.11746809,32.91098019,118.7425,6.341864661,C,a,0
i2214,11.31746809,32.91098019,118.7425,6.341864661,C,a,0
i2215,12.51746809,32.91148019,118.7425,6.341864661,C,a,0
i2216,13.71746809,32.91148019,118.7425,6.341864661,C,a,0
i2217,14.91746809,32.91198019,118.7425,6.341864661,C,a,0
i2218,16.11746809,32.91198019,118.7425,6.341864661,C,a,0
i2219,17.31746809,32.91248019,118.7425,6.341864661,C,a,0
i2220,18.16746809,32.91248019,118.7425,2.642125242,C,a,0
i2221,0.317468085,11.80887408,118.575,2.017222403,C,a,0
i2222,0.017468085,14.91097408,118.7425,1.235135449,C,a,0
i2223,18.31946809,14.90580945,118.7425,1.056850097,C,a,0
i2224,10.41946809,14.90430945,118.7425,6.341864661,C,a,0
i2225,9.627468085,11.98560945,118.575,1.762429995,C,a,0
i2226,5.017718085,13.20810945,118.575,8.470206119,C,a,0
i2227,0.717468085,16.10760945,118.7425,4.50883655,C,a,0
i2228,1.917468085,16.48445945,118.7425,5.006787538,C,a,0
i2229,3.117468085,19.40928445,118.7425,9.476388576,C,a,0
i2230,4.317468085,19.40928445,118.7425,9.476388576,C,a,0
i2231,5.517468085,19.40928445,118.7425,9.476388576,C,a,0
i2232,6.717468085,19.40928445,118.7425,9.476388576,C,a,0
i2233,7.917468085,19.40928445,118.7425,9.476388576,C,a,0
i2234,9.117468085,18.88295945,118.7425,8.749480992,C,a,0
i2235,9.769468085,16.18310945,118.7425,0.549087047,C,a,0
i2236,-3.933031915,1.409638709,118.575,15.3104348,C,a,0
i2237,5.051468085,1.408109451,118.575,14.695927,C,a,0
i2238,14.04876809,1.408109451,118.575,14.695927,C,a,0
i2239,3.550456848,40.78310945,118.575,7.778118962,C,a,0
i2240,-3.873081915,-7.516890549,122.175,14.45908921,C,a,0
i2241,5.486757111,-7.516890549,122.137513,15.65586615,C,a,0
i2242,14.15272401,-7.516890549,122.175,12.31538506,C,a,0
i2243,-8.682831915,-3.218960397,122.175,6.189048645,C,a,0
i2244,-4.334879674,1.408109451,122.38,7.287488622,C,a,0
i2245,4.975349968,1.408109451,122.38,6.780610015,C,a,0
i2246,13.97534997,1.408109451,122.38,6.780610015,C,a,0
i2247,-7.8685686,-3.016890549,122.3425,6.456476673,C,a,0
i2248,18.17272401,-3.154390549,122.3425,2.722194467,C,a,0
i2249,-6.65772231,-3.154390549,122.3425,6.666598695,C,a,0
i2250,-5.472831915,1.133109451,122.3425,13.21858538,C,a,0
i2251,-4.292831915,1.133109451,122.3425,13.21858538,C,a,0
i2252,-3.092831915,1.133109451,122.3425,13.21858538,C,a,0
i2253,0.560459573,-3.016890549,122.3425,6.456476673,C,a,0
i2254,1.745349968,-3.154390549,122.3425,6.666598695,C,a,0
i2255,2.925349968,1.133109451,122.3425,13.21858538,C,a,0
i2256,4.125349968,1.133109451,122.3425,13.21858538,C,a,0
i2257,5.325349968,1.133109451,122.3425,13.21858538,C,a,0
i2258,6.525349968,1.133109451,122.3425,13.21858538,C,a,0
i2259,7.725349968,1.133109451,122.3425,13.21858538,C,a,0
i2260,8.952724015,-3.154390549,122.3425,6.666598695,C,a,0
i2261,10.13272401,-3.154390549,122.3425,6.666598695,C,a,0
i2262,11.33272401,-3.154390549,122.3425,6.666598695,C,a,0
i2263,12.53272401,-3.016890549,122.3425,6.876720717,C,a,0
i2264,13.73272401,1.133609451,122.3425,13.21934946,C,a,0
i2265,14.97272401,-3.154390549,122.3425,6.666598695,C,a,0
i2266,16.17272401,1.133109451,122.3425,13.21858538,C,a,0
i2267,17.37272401,1.133109451,122.3425,13.21858538,C,a,0
i2268,-8.682831915,5.795609451,122.175,6.189048645,C,a,0
i2269,-4.116006754,10.40810945,122.38,7.640043419,C,a,0
i2270,18.61716809,-3.054390549,122.175,6.433410105,C,a,0
i2271,13.88494605,10.40810945,122.38,6.973045304,C,a,0
i2272,18.15272401,5.808109451,122.3425,2.870394166,C,a,0
i2273,17.31272401,6.083109451,122.3425,7.449780777,C,a,0
i2274,18.61716809,5.725620641,122.175,6.22438546,C,a,0
i2275,5.165357445,10.33365945,122.1348855,14.62406668,C,a,0
i2276,-8.682831915,14.76060945,122.175,6.189048645,C,a,0
i2277,-4.201541971,19.40810945,122.38,7.50360277,C,a,0
i2278,-7.869041971,14.89060945,122.3425,6.849977914,C,a,0
i2279,-6.65819568,14.73453684,122.3425,7.897749408,C,a,0
i2280,-3.093305286,14.98310945,122.3425,7.526188785,C,a,0
i2281,-1.893305286,14.73310945,122.3425,7.144148745,C,a,0
i2282,-0.693305286,14.90810945,122.3425,6.876720717,C,a,0
i2283,10.60199023,19.40810945,122.38,12.32789326,C,a,0
i2284,10.43185707,19.23310945,122.3425,13.48601341,C,a,0
i2285,11.63185707,14.90810945,122.3425,7.411576773,C,a,0
i2286,12.83185707,14.90810945,122.3425,7.411576773,C,a,0
i2287,14.03185707,14.90810945,122.3425,7.411576773,C,a,0
i2288,15.23185707,14.90810945,122.3425,7.411576773,C,a,0
i2289,16.43185707,19.23310945,122.3425,13.48601341,C,a,0
i2290,17.73185707,14.90810945,122.3425,7.593045792,C,a,0
i2291,18.61780602,14.89948228,122.175,5.972078736,C,a,0
i2292,5.287523747,19.40810945,122.38,7.303996838,C,a,0
i2293,-8.682831915,23.79560945,122.175,6.189048645,C,a,0
i2294,-4.061415813,28.40089437,122.38,7.550848266,C,a,0
i2295,-7.869027885,23.88700191,122.3425,6.897950624,C,a,0
i2296,-6.658181594,24.07934061,122.3425,6.604026296,C,a,0
i2297,-3.093291199,23.90450191,122.3425,6.871207821,C,a,0
i2298,-1.893291199,23.90450191,122.3425,6.871207821,C,a,0
i2299,-0.693291199,23.90450191,122.3425,6.871207821,C,a,0
i2300,0.506708801,23.90450191,122.3425,6.871372156,C,a,0
i2301,14.45272401,28.40810945,122.38,6.568205364,C,a,0
i2302,10.11272401,23.89810945,122.3425,6.861439115,C,a,0
i2303,11.33272401,19.58310945,122.3425,13.48601341,C,a,0
i2304,12.53272401,23.90810945,122.3425,7.411576773,C,a,0
i2305,13.67272401,23.90810945,122.3425,7.411576773,C,a,0
i2306,14.91272401,19.58310945,122.3425,13.48601341,C,a,0
i2307,16.11272401,19.58310945,122.3425,13.48601341,C,a,0
i2308,18.60923992,23.89313183,122.175,5.98289119,C,a,0
i2309,4.886362152,28.33310945,122.175,12.33529799,C,a,0
i2310,1.732724015,19.61719814,122.3425,13.42289463,C,a,0
i2311,2.932724015,23.73310945,122.3425,7.029536733,C,a,0
i2312,4.132724015,19.58310945,122.3425,13.37140139,C,a,0
i2313,5.332724015,23.90810945,122.3425,7.296964761,C,a,0
i2314,6.512724015,19.58310945,122.3425,13.37140139,C,a,0
i2315,7.712724015,23.87060945,122.3425,6.819414711,C,a,0
i2316,17.31272401,23.90810945,122.3425,6.876720717,C,a,0
i2317,18.14716809,23.90810945,122.3425,2.807994293,C,a,0
i2318,-8.682831915,32.74471699,122.175,6.262573332,C,a,0
i2319,-3.961207762,37.40810945,122.38,7.387120143,C,a,0
i2320,-7.929027885,32.91178684,122.3425,6.893530479,C,a,0
i2321,-6.718181594,32.90450191,122.3425,6.882233613,C,a,0
i2322,-5.473291199,28.57555568,122.3425,13.49755678,C,a,0
i2323,-4.293291199,28.57555568,122.3425,13.49755678,C,a,0
i2324,-3.093291199,32.72455568,122.3425,7.157220274,C,a,0
i2325,-1.893291199,32.90450191,122.3425,6.882233613,C,a,0
i2326,-0.693291199,32.80089437,122.3425,6.723904701,C,a,0
i2327,0.560000289,32.91178684,122.3425,6.893530479,C,a,0
i2328,14.21494605,37.40810945,122.38,6.702546462,C,a,0
i2329,10.11272401,32.88810945,122.3425,6.876720717,C,a,0
i2330,11.33272401,32.90810945,122.3425,6.876720717,C,a,0
i2331,12.53272401,32.75310945,122.3425,7.113585542,C,a,0
i2332,13.71272401,32.88810945,122.3425,6.846157514,C,a,0
i2333,14.91272401,32.90810945,122.3425,6.876720717,C,a,0
i2334,16.11272401,32.90810945,122.3425,6.876720717,C,a,0
i2335,18.61716809,32.89313183,122.175,5.98289119,C,a,0
i2336,4.886362152,37.32810945,122.175,12.33529799,C,a,0
i2337,1.732724015,32.86450191,122.3425,6.821107207,C,a,0
i2338,2.932724015,32.83060945,122.3425,6.872900317,C,a,0
i2339,4.132724015,32.83060945,122.3425,6.872900317,C,a,0
i2340,5.332724015,32.69310945,122.3425,7.083022339,C,a,0
i2341,6.512724015,32.83060945,122.3425,6.872900317,C,a,0
i2342,7.712724015,32.83060945,122.3425,6.872900317,C,a,0
i2343,17.31272401,32.90810945,122.3425,6.876720717,C,a,0
i2344,18.14716809,32.89810945,122.3425,2.801754305,C,a,0
i2345,8.912724015,23.76835945,122.3425,6.663160335,C,a,0
i2346,-7.932831915,41.90810945,122.175,11.35307666,C,a,0
i2347,-4.031331915,46.40810945,122.1625,10.12471581,C,a,0
i2348,-3.732831915,40.75810945,122.175,10.59620488,C,a,0
i2349,-5.482831915,43.40514984,122.1625,3.696531655,C,a,0
i2350,-1.982831915,43.73719471,122.1625,3.722200616,C,a,0
i2351,0.467168085,41.73310945,122.175,10.91156812,C,a,0
i2352,3.549630562,40.75810945,122.1875,7.517537415,C,a,0
i2353,3.337130562,46.40810945,122.1625,7.852965171,C,a,0
i2354,3.182168085,43.58038183,122.1625,3.940735855,C,a,0
i2355,6.63209304,39.86821042,122.175,3.048966452,C,a,0
i2356,12.65282638,40.85713393,122.175,4.592637814,C,a,0
i2357,9.467168085,39.87060945,122.175,5.329638763,C,a,0
i2358,15.83848467,39.62801083,122.175,3.2003442,C,a,0
i2359,15.2880314,44.38705237,122.175,3.256350717,C,a,0
i2360,18.31716809,41.73310945,122.175,6.235181782,C,a,0
i2361,16.70256238,46.33310945,122.175,1.274545919,C,a,0
i2362,8.912724015,32.62860945,122.3425,6.876720717,C,a,0
i2363,4.96670186,13.20745762,122.175,8.38049199,C,a,0
i2364,2.067122759,16.30778354,122.3425,4.737794543,C,a,0
i2365,3.262122759,16.35762058,122.3425,4.813953526,C,a,0
i2366,4.467122759,16.30778354,122.3425,4.737794543,C,a,0
i2367,5.662122759,16.35762058,122.3425,4.813953526,C,a,0
i2368,6.864622759,16.30778354,122.3425,4.737794543,C,a,0
i2369,8.059622759,16.35762058,122.3425,4.813953526,C,a,0
i2370,0.316235634,11.80049861,122.175,2.028357269,C,a,0
i2371,9.617168085,11.80778354,122.175,2.017854882,C,a,0
i2372,8.049630562,40.85810945,122.175,2.043607893,C,a,0
i2373,0.087122759,17.79014119,122.3425,1.980495567,C,a,0
i2374,9.259622759,16.28294649,122.3425,4.775749522,C,a,0
i2375,0.867122759,16.30778354,122.3425,4.737794543,C,a,0
i2376,16.11272401,5.931609451,122.3425,7.753120568,C,a,0
i2377,14.91272401,5.908109451,122.3425,7.717208805,C,a,0
i2378,13.71272401,1.483109451,122.3425,13.63882942,C,a,0
i2379,12.51272401,5.908109451,122.3425,20.40093813,C,a,0
i2380,11.31272401,10.23360945,122.3425,13.79240952,C,a,0
i2381,10.11272401,5.808109451,122.3425,7.029536733,C,a,0
i2382,8.912724015,6.082859451,122.3425,7.449398737,C,a,0
i2383,7.712724015,1.470484451,122.3425,14.49784645,C,a,0
i2384,6.512724015,6.082859451,122.3425,7.449398737,C,a,0
i2385,5.312724015,1.470484451,122.3425,14.49784645,C,a,0
i2386,4.112724015,6.082859451,122.3425,7.449398737,C,a,0
i2387,2.912724015,1.470484451,122.3425,14.49784645,C,a,0
i2388,1.712724015,6.082859451,122.3425,7.449398737,C,a,0
i2389,0.512724015,6.082859451,122.3425,7.449398737,C,a,0
i2390,-0.639540427,-3.016890549,122.3425,6.456476673,C,a,0
i2391,-0.687275985,5.808109451,122.3425,7.029536733,C,a,0
i2392,-1.839540427,-3.016890549,122.3425,6.456476673,C,a,0
i2393,-1.887275985,5.808109451,122.3425,7.029536733,C,a,0
i2394,-3.087275985,6.083109451,122.3425,7.449780777,C,a,0
i2395,-4.287275985,5.633109451,122.3425,7.296964761,C,a,0
i2396,-5.487275985,5.633109451,122.3425,7.296964761,C,a,0
i2397,-6.687275985,5.908109451,122.3425,7.717208805,C,a,0
i2398,-7.887275985,5.808109451,122.3425,7.029536733,C,a,0
i2399,10.11272401,5.808109451,122.3425,7.029536733,C,a,0
i2400,-5.45819568,15.15450191,122.3425,7.253247861,C,a,0
i2401,-4.25819568,14.73360945,122.3425,7.143384665,C,a,0
i2402,-5.458181594,24.15089437,122.3425,6.494680677,C,a,0
i2403,-4.258181594,23.93350191,122.3425,7.361147488,C,a,0
i2404,-4.243156915,-7.59187587,125.98,7.107386401,C,a,0
i2405,5.129843085,-7.516812424,125.775,13.34626244,C,a,0
i2406,13.82937105,-7.51687587,125.775,13.30499047,C,a,0
i2407,-8.684975032,-3.241772897,125.775,6.189048645,C,a,0
i2408,-4.336204674,1.40812413,125.98,7.289122504,C,a,0
i2409,4.975024968,1.400296951,125.98,6.780610015,C,a,0
i2410,13.97502497,1.420296951,125.98,6.780610015,C,a,0
i2411,-7.8688936,-3.08578946,125.9425,6.886021727,C,a,0
i2412,18.17239901,-3.23828946,125.9425,2.669832494,C,a,0
i2413,-5.473156915,-2.91687587,125.9425,7.144148745,C,a,0
i2414,-4.293156915,1.23312413,125.9425,13.48601341,C,a,0
i2415,-3.093156915,1.23312413,125.9425,13.48601341,C,a,0
i2416,-1.893156915,-2.91687587,125.9425,7.144148745,C,a,0
i2417,-0.693156915,1.23312413,125.9425,13.48601341,C,a,0
i2418,0.560134573,0.856667335,125.9425,12.91072713,C,a,0
i2419,1.745024968,-3.058257737,125.9425,6.813385642,C,a,0
i2420,2.925024968,1.22571492,125.9425,13.35998198,C,a,0
i2421,4.125024968,1.22571492,125.9425,13.35998198,C,a,0
i2422,5.325024968,1.22571492,125.9425,13.35998198,C,a,0
i2423,6.525024968,1.22571492,125.9425,13.35998198,C,a,0
i2424,7.71750862,-2.98328508,125.9425,6.927955868,C,a,0
i2425,10.13239901,-3.05828946,125.9425,6.81343412,C,a,0
i2426,11.33239901,1.235667335,125.9425,13.37528782,C,a,0
i2427,12.53239901,-3.04828946,125.9425,6.828715721,C,a,0
i2428,13.73239901,-2.910832665,125.9425,7.038771719,C,a,0
i2429,14.92239901,1.245667335,125.9425,13.39056942,C,a,0
i2430,16.12239901,1.259167335,125.9425,13.41119958,C,a,0
i2431,17.33239901,-3.04828946,125.9425,6.828715721,C,a,0
i2432,-8.682895839,5.807796951,125.775,6.188947948,C,a,0
i2433,-4.098831754,10.40812413,125.98,7.611450485,C,a,0
i2434,-7.869352885,5.91421054,125.9425,6.867551756,C,a,0
i2435,-6.658506594,1.58312413,125.9425,13.48601341,C,a,0
i2436,-5.473616199,5.90812413,125.9425,7.411576773,C,a,0
i2437,-4.293616199,5.90812413,125.9425,7.411576773,C,a,0
i2438,-3.093616199,1.58312413,125.9425,13.48601341,C,a,0
i2439,-1.893616199,1.58312413,125.9425,13.48601341,C,a,0
i2440,-0.693616199,5.90812413,125.9425,6.876720717,C,a,0
i2441,18.61710416,-3.04828946,125.775,6.442184643,C,a,0
i2442,14.13239901,10.40812413,125.98,6.568205364,C,a,0
i2443,18.15239901,1.907917335,125.9425,5.304118259,C,a,0
